fecha,ftrt_index_v2,ssn
2022-04-23,-0.675241,126.0
2022-04-24,-0.855888,129.0
2022-04-25,-0.956503,119.0
2022-04-26,-0.989373,132.0
2022-04-27,-0.965901,133.0
2022-04-28,-0.896224,134.0
2022-04-29,-0.789089,105.0
2022-04-30,-0.651901,50.0
2022-05-01,-0.490853,36.0
2022-05-02,-0.311098,32.0
2022-05-03,-0.116922,76.0
2022-05-04,0.088092,77.0
2022-05-05,0.300906,78.0
2022-05-06,0.518901,76.0
2022-05-07,-3.498455,64.0
2022-05-08,-3.276858,80.0
2022-05-09,-3.056526,71.0
2022-05-10,-2.839424,57.0
2022-05-11,-2.627543,80.0
2022-05-12,-2.422955,112.0
2022-05-13,-4.430029,125.0
2022-05-14,-4.24676,131.0
2022-05-15,-4.077842,145.0
2022-05-16,-3.92596,149.0
2022-05-17,-3.793943,146.0
2022-05-18,-3.684702,131.0
2022-05-19,-3.601147,144.0
2022-05-20,-3.546071,132.0
2022-05-21,-3.522001,154.0
2022-05-22,-3.531057,162.0
2022-05-23,-1.37262,144.0
2022-05-24,-3.654113,132.0
2022-05-25,-3.769152,106.0
2022-05-26,-1.883275,81.0
2022-05-27,-2.067219,59.0
2022-05-28,-2.28297,42.0
2022-05-29,-2.52799,43.0
2022-05-30,-2.799289,58.0
2022-05-31,-3.093522,69.0
2022-06-01,-3.407081,62.0
2022-06-02,-1.534003,59.0
2022-06-03,-1.874742,56.0
2022-06-04,-2.223174,66.0
2022-06-05,-2.575359,49.0
2022-06-06,-2.927411,32.0
2022-06-07,-3.275545,7.0
2022-06-08,-5.652144,3.0
2022-06-09,-5.981654,21.0
2022-06-10,-6.296814,46.0
2022-06-11,-8.796712,39.0
2022-06-12,-9.074122,53.0
2022-06-13,-9.328564,94.0
2022-06-14,-9.557592,123.0
2022-06-15,-5.520748,148.0
2022-06-16,-5.692386,150.0
2022-06-17,-5.832379,152.0
2022-06-18,-5.938932,147.0
2022-06-19,-6.010335,118.0
2022-06-20,-8.080955,96.0
2022-06-21,-8.07706,96.0
2022-06-22,-8.032967,89.0
2022-06-23,-7.946868,70.0
2022-06-24,-7.816807,61.0
2022-06-25,-7.640644,47.0
2022-06-26,-7.416016,33.0
2022-06-27,-5.104288,52.0
2022-06-28,-4.774706,62.0
2022-06-29,-4.388259,37.0
2022-06-30,-3.941972,42.0
2022-07-01,-3.433165,58.0
2022-07-02,-2.859959,64.0
2022-07-03,-2.222105,56.0
2022-07-04,0.679889,59.0
2022-07-05,-0.768111,78.0
2022-07-06,0.024945,82.0
2022-07-07,0.829148,97.0
2022-07-08,1.598009,87.0
2022-07-09,4.459298,93.0
2022-07-10,4.899658,107.0
2022-07-11,5.00202,125.0
2022-07-12,4.7213,114.0
2022-07-13,4.133249,116.0
2022-07-14,3.36386,123.0
2022-07-15,2.523235,135.0
2022-07-16,1.691625,151.0
2022-07-17,0.922725,138.0
2022-07-18,0.248549,124.0
2022-07-19,-0.3157,111.0
2022-07-20,-0.766847,133.0
2022-07-21,-3.311672,110.0
2022-07-22,-3.554816,98.0
2022-07-23,-3.709438,97.0
2022-07-24,-3.786935,80.0
2022-07-25,-3.798221,86.0
2022-07-26,-3.753263,91.0
2022-07-27,-3.660915,60.0
2022-07-28,-3.528918,42.0
2022-07-29,-1.161817,43.0
2022-07-30,-0.969797,42.0
2022-07-31,-0.755767,34.0
2022-08-01,-0.524211,27.0
2022-08-02,-0.27914,33.0
2022-08-03,-0.024214,36.0
2022-08-04,0.237156,42.0
2022-08-05,0.501707,71.0
2022-08-06,0.766248,72.0
2022-08-07,1.027581,85.0
2022-08-08,1.282435,80.0
2022-08-09,1.527413,61.0
2022-08-10,1.758953,63.0
2022-08-11,1.973299,71.0
2022-08-12,2.166507,102.0
2022-08-13,2.334478,109.0
2022-08-14,2.47304,110.0
2022-08-15,0.37589,110.0
2022-08-16,0.443484,123.0
2022-08-17,0.470181,111.0
2022-08-18,0.453166,87.0
2022-08-19,0.390473,83.0
2022-08-20,0.28111,74.0
2022-08-21,0.125112,58.0
2022-08-22,2.125675,71.0
2022-08-23,1.880343,50.0
2022-08-24,1.59392,60.0
2022-08-25,1.269604,93.0
2022-08-26,0.911018,94.0
2022-08-27,0.522081,94.0
2022-08-28,0.106908,83.0
2022-08-29,-0.330274,70.0
2022-08-30,-0.785191,48.0
2022-08-31,-1.253577,43.0
2022-09-01,-1.731229,62.0
2022-09-02,-2.214043,63.0
2022-09-03,-2.698061,68.0
2022-09-04,-3.179499,72.0
2022-09-05,-3.654779,83.0
2022-09-06,-4.12055,75.0
2022-09-07,-6.775877,96.0
2022-09-08,-7.213543,97.0
2022-09-09,-7.633107,103.0
2022-09-10,-8.03219,117.0
2022-09-11,-8.408637,128.0
2022-09-12,-8.760497,141.0
2022-09-13,-9.085993,118.0
2022-09-14,-9.383496,91.0
2022-09-15,-9.651482,101.0
2022-09-16,-9.888498,92.0
2022-09-17,-10.093106,86.0
2022-09-18,-10.263841,73.0
2022-09-19,-10.399144,70.0
2022-09-20,-8.295131,68.0
2022-09-21,-8.354228,84.0
2022-09-22,-8.37204,105.0
2022-09-23,-8.345982,131.0
2022-09-24,-12.511244,147.0
2022-09-25,-12.387881,135.0
2022-09-26,-12.210042,132.0
2022-09-27,-11.97313,108.0
2022-09-28,-11.672105,85.0
2022-09-29,-11.301714,72.0
2022-09-30,-8.820924,76.0
2022-10-01,-8.297881,110.0
2022-10-02,-7.695067,128.0
2022-10-03,-7.015498,165.0
2022-10-04,-6.269581,167.0
2022-10-05,-3.276502,164.0
2022-10-06,-2.476431,162.0
2022-10-07,-1.719169,163.0
2022-10-08,-1.069906,154.0
2022-10-09,-0.59651,129.0
2022-10-10,-0.351466,120.0
2022-10-11,-0.35323,106.0
2022-10-12,-0.578947,103.0
2022-10-13,-0.974407,83.0
2022-10-14,-1.473733,82.0
2022-10-15,-2.016504,46.0
2022-10-16,-2.556403,75.0
2022-10-17,-3.06258,73.0
2022-10-18,-3.517223,50.0
2022-10-19,-3.912016,49.0
2022-10-20,-4.244906,36.0
2022-10-21,-4.5176,57.0
2022-10-22,-4.733845,70.0
2022-10-23,-4.898305,52.0
2022-10-24,-5.015885,54.0
2022-10-25,-5.091348,78.0
2022-10-26,-5.129114,83.0
2022-10-27,-5.133177,86.0
2022-10-28,-5.107087,89.0
2022-10-29,-5.053965,87.0
2022-10-30,-4.976543,75.0
2022-10-31,-4.877205,63.0
2022-11-01,-4.758034,85.0
2022-11-02,-4.620855,98.0
2022-11-03,-4.467277,78.0
2022-11-04,-6.500904,103.0
2022-11-05,-6.318661,115.0
2022-11-06,-6.123888,96.0
2022-11-07,-5.917654,100.0
2022-11-08,-5.70096,103.0
2022-11-09,-5.474759,98.0
2022-11-10,-5.239974,85.0
2022-11-11,-4.997515,74.0
2022-11-12,-4.748296,88.0
2022-11-13,1.556727,111.0
2022-11-14,1.81666,96.0
2022-11-15,-1.767305,86.0
2022-11-16,-1.500616,90.0
2022-11-17,-1.232141,59.0
2022-11-18,-0.963004,57.0
2022-11-19,-0.694374,75.0
2022-11-20,-0.427463,87.0
2022-11-21,-0.163511,77.0
2022-11-22,0.096223,73.0
2022-11-23,0.350485,71.0
2022-11-24,0.598045,76.0
2022-11-25,0.83773,72.0
2022-11-26,1.068452,78.0
2022-11-27,1.28925,72.0
2022-11-28,1.499319,56.0
2022-11-29,1.698057,28.0
2022-11-30,1.885095,28.0
2022-12-01,-0.141848,51.0
2022-12-02,0.021766,71.0
2022-12-03,0.174249,75.0
2022-12-04,0.316399,93.0
2022-12-05,0.449311,103.0
2022-12-06,0.574362,119.0
2022-12-07,0.69318,127.0
2022-12-08,0.807606,128.0
2022-12-09,0.919649,111.0
2022-12-10,1.031439,122.0
2022-12-11,1.14518,140.0
2022-12-12,1.263102,157.0
2022-12-13,3.589586,159.0
2022-12-14,3.722413,148.0
2022-12-15,3.865769,141.0
2022-12-16,4.021476,131.0
2022-12-17,4.191084,131.0
2022-12-18,2.173571,127.0
2022-12-19,2.373876,113.0
2022-12-20,0.387368,112.0
2022-12-21,0.616802,100.0
2022-12-22,0.856319,98.0
2022-12-23,3.301046,85.0
2022-12-24,3.534089,93.0
2022-12-25,3.7364,105.0
2022-12-26,3.874791,115.0
2022-12-27,6.107952,94.0
2022-12-28,5.992197,103.0
2022-12-29,5.714563,123.0
2022-12-30,5.285848,124.0
2022-12-31,4.728617,98.0
2023-01-01,1.865854,108.0
2023-01-02,1.128791,109.0
2023-01-03,0.345117,108.0
2023-01-04,-0.452429,96.0
2023-01-05,0.971856,112.0
2023-01-06,-3.993581,131.0
2023-01-07,-4.644928,133.0
2023-01-08,-5.203174,135.0
2023-01-09,-5.659673,148.0
2023-01-10,-1.77526,179.0
2023-01-11,-2.031287,168.0
2023-01-12,-2.198266,171.0
2023-01-13,-2.286808,178.0
2023-01-14,-2.307963,189.0
2023-01-15,-2.272252,199.0
2023-01-16,-2.189134,190.0
2023-01-17,-2.066773,188.0
2023-01-18,-1.912025,195.0
2023-01-19,2.117267,205.0
2023-01-20,2.32095,206.0
2023-01-21,2.543151,195.0
2023-01-22,2.780945,166.0
2023-01-23,3.032003,162.0
2023-01-24,3.294461,151.0
2023-01-25,-0.280979,137.0
2023-01-26,3.1e-05,110.0
2023-01-27,0.288647,86.0
2023-01-28,0.583946,85.0
2023-01-29,0.88507,79.0
2023-01-30,1.191179,76.0
2023-01-31,1.501403,80.0
2023-02-01,1.814803,72.0
2023-02-02,2.130323,58.0
2023-02-03,2.446747,64.0
2023-02-04,2.762649,71.0
2023-02-05,3.076336,74.0
2023-02-06,3.385781,111.0
2023-02-07,3.688543,107.0
2023-02-08,3.981671,125.0
2023-02-09,4.261584,129.0
2023-02-10,4.523944,163.0
2023-02-11,4.763533,166.0
2023-02-12,4.974188,159.0
2023-02-13,5.148892,177.0
2023-02-14,5.280169,159.0
2023-02-15,9.208711,121.0
2023-02-16,9.23344,91.0
2023-02-17,9.199506,86.0
2023-02-18,9.107784,104.0
2023-02-19,8.962379,107.0
2023-02-20,8.769589,112.0
2023-02-21,8.536725,104.0
2023-02-22,8.271205,86.0
2023-02-23,7.980071,90.0
2023-02-24,7.669801,117.0
2023-02-25,7.346302,127.0
2023-02-26,7.014966,119.0
2023-02-27,6.680732,126.0
2023-02-28,6.348149,91.0
2023-03-01,6.021409,93.0
2023-03-02,5.70438,100.0
2023-03-03,5.400621,119.0
2023-03-04,5.113395,127.0
2023-03-05,4.845687,151.0
2023-03-06,4.600222,185.0
2023-03-07,4.379483,186.0
2023-03-08,4.185743,166.0
2023-03-09,4.021095,156.0
2023-03-10,0.0397,148.0
2023-03-11,-0.061006,149.0
2023-03-12,-0.127019,136.0
2023-03-13,-0.156547,104.0
2023-03-14,-0.147765,115.0
2023-03-15,-0.098765,107.0
2023-03-16,-0.007527,94.0
2023-03-17,0.128101,72.0
2023-03-18,0.310396,44.0
2023-03-19,0.541706,73.0
2023-03-20,0.824328,83.0
2023-03-21,1.160277,96.0
2023-03-22,1.550869,104.0
2023-03-23,1.996036,112.0
2023-03-24,2.493204,149.0
2023-03-25,6.883269,153.0
2023-03-26,7.456482,154.0
2023-03-27,8.034317,158.0
2023-03-28,8.570261,148.0
2023-03-29,8.986476,158.0
2023-03-30,9.171938,108.0
2023-03-31,9.027811,75.0
2023-04-01,8.546739,47.0
2023-04-02,7.80729,44.0
2023-04-03,3.058869,61.0
2023-04-04,2.081758,65.0
2023-04-05,1.096621,53.0
2023-04-06,0.155612,49.0
2023-04-07,-0.705447,48.0
2023-04-08,-1.465828,48.0
2023-04-09,-2.117209,60.0
2023-04-10,-6.898478,90.0
2023-04-11,-7.339605,109.0
2023-04-12,-7.688241,130.0
2023-04-13,-3.716749,150.0
2023-04-14,-3.912042,163.0
2023-04-15,-4.045631,177.0
2023-04-16,-4.126135,183.0
2023-04-17,-4.160987,149.0
2023-04-18,-4.156465,135.0
2023-04-19,-4.117801,103.0
2023-04-20,-6.251487,103.0
2023-04-21,-6.156709,104.0
2023-04-22,-6.038532,97.0
2023-04-23,-3.697132,83.0
2023-04-24,-3.538784,73.0
2023-04-25,-3.362881,73.0
2023-04-26,-3.170722,97.0
2023-04-27,0.884396,109.0
2023-04-28,1.105956,111.0
2023-04-29,-2.506867,111.0
2023-04-30,-2.259252,102.0
2023-05-01,-1.999729,104.0
2023-05-02,-1.729047,123.0
2023-05-03,-1.448005,124.0
2023-05-04,-1.157485,138.0
2023-05-05,-0.858487,115.0
2023-05-06,-0.552165,116.0
2023-05-07,-0.239865,133.0
2023-05-08,0.076838,128.0
2023-05-09,0.396102,176.0
2023-05-10,4.56357,165.0
2023-05-11,1.033378,157.0
2023-05-12,1.346034,145.0
2023-05-13,1.65048,133.0
2023-05-14,1.943036,131.0
2023-05-15,2.219616,113.0
2023-05-16,2.475776,106.0
2023-05-17,6.554591,110.0
2023-05-18,6.755651,120.0
2023-05-19,6.922042,142.0
2023-05-20,7.049496,144.0
2023-05-21,7.134556,146.0
2023-05-22,7.174949,136.0
2023-05-23,7.169891,127.0
2023-05-24,7.120239,151.0
2023-05-25,7.028461,150.0
2023-05-26,6.898424,145.0
2023-05-27,6.735056,137.0
2023-05-28,6.543978,144.0
2023-05-29,6.331151,158.0
2023-05-30,6.102594,166.0
2023-05-31,5.864171,177.0
2023-06-01,5.621449,153.0
2023-06-02,5.37962,145.0
2023-06-03,5.143453,143.0
2023-06-04,4.917288,144.0
2023-06-05,4.705052,158.0
2023-06-06,0.662493,185.0
2023-06-07,0.488395,198.0
2023-06-08,0.337872,181.0
2023-06-09,0.2136,167.0
2023-06-10,0.118082,148.0
2023-06-11,0.053719,146.0
2023-06-12,0.022876,114.0
2023-06-13,0.027945,93.0
2023-06-14,0.071413,117.0
2023-06-15,0.155911,122.0
2023-06-16,0.28425,131.0
2023-06-17,0.459431,130.0
2023-06-18,0.684599,160.0
2023-06-19,0.962926,182.0
2023-06-20,1.297374,206.0
2023-06-21,5.538073,217.0
2023-06-22,5.990504,240.0
2023-06-23,6.501289,228.0
2023-06-24,7.065678,223.0
2023-06-25,7.673574,204.0
2023-06-26,8.307235,171.0
2023-06-27,8.937978,156.0
2023-06-28,9.520184,136.0
2023-06-29,9.979147,111.0
2023-06-30,10.202237,106.0
2023-07-01,10.106146,136.0
2023-07-02,9.752068,148.0
2023-07-03,9.266596,154.0
2023-07-04,8.739017,140.0
2023-07-05,8.220243,135.0
2023-07-06,7.73884,145.0
2023-07-07,7.309894,159.0
2023-07-08,6.939766,177.0
2023-07-09,6.62917,180.0
2023-07-10,2.527567,191.0
2023-07-11,2.325883,210.0
2023-07-12,2.170811,196.0
2023-07-13,-0.14553,152.0
2023-07-14,-0.224288,152.0
2023-07-15,-0.27273,127.0
2023-07-16,-0.295454,166.0
2023-07-17,1.905625,159.0
2023-07-18,1.922541,168.0
2023-07-19,1.954283,165.0
2023-07-20,1.998028,177.0
2023-07-21,2.051259,150.0
2023-07-22,5.95949,140.0
2023-07-23,2.177249,144.0
2023-07-24,2.245949,140.0
2023-07-25,2.315907,138.0
2023-07-26,6.23306,153.0
2023-07-27,6.299957,146.0
2023-07-28,6.36248,165.0
2023-07-29,6.418642,178.0
2023-07-30,6.466366,181.0
2023-07-31,2.655676,187.0
2023-08-01,2.679871,180.0
2023-08-02,2.688791,163.0
2023-08-03,2.680016,145.0
2023-08-04,2.651123,132.0
2023-08-05,2.599755,131.0
2023-08-06,2.523689,122.0
2023-08-07,2.420924,126.0
2023-08-08,2.289759,123.0
2023-08-09,2.128863,102.0
2023-08-10,1.937342,109.0
2023-08-11,1.714773,105.0
2023-08-12,1.461236,80.0
2023-08-13,1.177315,101.0
2023-08-14,0.86409,118.0
2023-08-15,0.523117,122.0
2023-08-16,0.156385,148.0
2023-08-17,-0.233719,145.0
2023-08-18,-0.644467,124.0
2023-08-19,-1.07285,130.0
2023-08-20,-1.515637,101.0
2023-08-21,-1.969446,110.0
2023-08-22,-6.669017,114.0
2023-08-23,-7.134439,105.0
2023-08-24,-7.600469,92.0
2023-08-25,-8.063745,90.0
2023-08-26,-8.521039,91.0
2023-08-27,-8.969292,84.0
2023-08-28,-9.40563,82.0
2023-08-29,-9.827382,90.0
2023-08-30,-10.232074,104.0
2023-08-31,-10.617417,89.0
2023-09-01,-10.981292,86.0
2023-09-02,-15.813462,82.0
2023-09-03,-16.128544,91.0
2023-09-04,-16.416456,102.0
2023-09-05,-16.675369,115.0
2023-09-06,-16.903394,120.0
2023-09-07,-12.606771,132.0
2023-09-08,-12.766786,117.0
2023-09-09,-12.889195,133.0
2023-09-10,-10.935099,173.0
2023-09-11,-10.973234,190.0
2023-09-12,-10.963677,145.0
2023-09-13,-10.901898,131.0
2023-09-14,-10.782672,134.0
2023-09-15,-10.600086,109.0
2023-09-16,-10.347656,88.0
2023-09-17,-10.018624,89.0
2023-09-18,-9.606561,127.0
2023-09-19,-9.10642,149.0
2023-09-20,-8.516214,170.0
2023-09-21,-7.839502,194.0
2023-09-22,-4.886511,200.0
2023-09-23,-4.086589,196.0
2023-09-24,-3.27824,176.0
2023-09-25,-2.518139,169.0
2023-09-26,-1.873657,140.0
2023-09-27,-1.410141,133.0
2023-09-28,-1.173023,116.0
2023-09-29,-1.172898,103.0
2023-09-30,-1.383087,117.0
2023-10-01,-1.751421,151.0
2023-10-02,-2.21794,168.0
2023-10-03,-2.728843,144.0
2023-10-04,-3.243009,154.0
2023-10-05,-3.732682,159.0
2023-10-06,-4.18123,158.0
2023-10-07,-4.580147,134.0
2023-10-08,-4.926348,144.0
2023-10-09,-5.220097,153.0
2023-10-10,-5.463558,132.0
2023-10-11,-5.659845,145.0
2023-10-12,-5.812433,137.0
2023-10-13,-5.924802,113.0
2023-10-14,-6.000246,111.0
2023-10-15,-6.041772,104.0
2023-10-16,-6.052066,97.0
2023-10-17,-2.185693,74.0
2023-10-18,-2.14028,66.0
2023-10-19,-2.06979,57.0
2023-10-20,-1.975717,67.0
2023-10-21,-1.85932,68.0
2023-10-22,-5.569446,55.0
2023-10-23,-5.411388,34.0
2023-10-24,-5.233656,39.0
2023-10-25,-5.036838,33.0
2023-10-26,-4.821406,54.0
2023-10-27,-6.789915,58.0
2023-10-28,-6.538317,49.0
2023-10-29,-6.269032,58.0
2023-10-30,-5.982265,73.0
2023-10-31,-5.6782,107.0
2023-11-01,-5.357017,115.0
2023-11-02,-2.816736,122.0
2023-11-03,-2.461947,121.0
2023-11-04,-2.090769,92.0
2023-11-05,-1.703582,91.0
2023-11-06,-1.300877,77.0
2023-11-07,-0.883279,78.0
2023-11-08,-0.451573,113.0
2023-11-09,-0.006729,99.0
2023-11-10,0.450074,94.0
2023-11-11,0.917433,81.0
2023-11-12,1.393703,82.0
2023-11-13,1.876994,73.0
2023-11-14,2.365173,60.0
2023-11-15,2.855877,33.0
2023-11-16,3.346535,30.0
2023-11-17,3.834405,26.0
2023-11-18,4.316619,32.0
2023-11-19,4.790236,68.0
2023-11-20,5.252284,96.0
2023-11-21,5.699795,153.0
2023-11-22,6.129773,160.0
2023-11-23,6.538962,186.0
2023-11-24,6.922864,167.0
2023-11-25,11.118346,177.0
2023-11-26,11.36597,171.0
2023-11-27,11.261248,158.0
2023-11-28,10.959064,150.0
2023-11-29,6.772477,161.0
2023-11-30,6.420719,148.0
2023-12-01,6.063262,123.0
2023-12-02,5.70447,100.0
2023-12-03,5.347878,104.0
2023-12-04,4.996696,113.0
2023-12-05,4.653988,107.0
2023-12-06,4.322766,134.0
2023-12-07,7.853855,125.0
2023-12-08,7.554803,113.0
2023-12-09,7.276722,127.0
2023-12-10,7.023219,123.0
2023-12-11,6.798294,92.0
2023-12-12,6.606442,96.0
2023-12-13,6.45275,110.0
2023-12-14,2.495138,117.0
2023-12-15,2.435494,114.0
2023-12-16,2.432735,124.0
2023-12-17,2.493577,112.0
2023-12-18,2.624065,138.0
2023-12-19,2.828574,150.0
2023-12-20,3.108541,149.0
2023-12-21,3.461111,152.0
2023-12-22,3.878032,148.0
2023-12-23,4.345224,138.0
2023-12-24,4.843283,117.0
2023-12-25,5.348812,113.0
2023-12-26,5.835735,110.0
2023-12-27,6.274915,76.0
2023-12-28,10.477308,95.0
2023-12-29,10.694979,83.0
2023-12-30,10.725687,65.0
2023-12-31,10.5877,52.0
2024-01-01,10.355386,55.0
2024-01-02,10.086372,68.0
2024-01-03,9.810299,59.0
2024-01-04,9.541462,100.0
2024-01-05,9.286828,119.0
2024-01-06,9.049675,148.0
2024-01-07,8.831291,172.0
2024-01-08,8.631834,162.0
2024-01-09,4.60302,158.0
2024-01-10,4.439567,178.0
2024-01-11,4.292616,186.0
2024-01-12,4.160998,182.0
2024-01-13,4.043513,181.0
2024-01-14,3.938956,161.0
2024-01-15,3.846151,140.0
2024-01-16,3.763948,134.0
2024-01-17,7.53903,147.0
2024-01-18,3.626944,130.0
2024-01-19,3.570022,143.0
2024-01-20,3.519456,134.0
2024-01-21,3.474254,155.0
2024-01-22,3.433445,166.0
2024-01-23,3.396072,148.0
2024-01-24,3.361196,124.0
2024-01-25,3.327892,92.0
2024-01-26,3.295254,83.0
2024-01-27,3.262395,64.0
2024-01-28,3.228454,68.0
2024-01-29,7.040401,74.0
2024-01-30,7.00187,74.0
2024-01-31,6.959933,100.0
2024-02-01,6.91394,117.0
2024-02-02,6.863325,122.0
2024-02-03,6.807628,124.0
2024-02-04,6.746501,135.0
2024-02-05,2.831939,158.0
2024-02-06,2.759452,159.0
2024-02-07,2.681331,148.0
2024-02-08,2.597814,161.0
2024-02-09,2.509306,127.0
2024-02-10,2.416369,151.0
2024-02-11,2.319724,162.0
2024-02-12,2.220241,156.0
2024-02-13,2.118926,136.0
2024-02-14,2.016905,141.0
2024-02-15,1.915414,150.0
2024-02-16,1.815777,139.0
2024-02-17,5.567182,113.0
2024-02-18,5.475498,100.0
2024-02-19,5.390011,73.0
2024-02-20,5.312248,54.0
2024-02-21,5.243754,49.0
2024-02-22,5.186094,56.0
2024-02-23,1.293056,104.0
2024-02-24,1.261823,108.0
2024-02-25,-0.955951,115.0
2024-02-26,-0.954255,132.0
2024-02-27,-0.933562,120.0
2024-02-28,-0.892112,130.0
2024-02-29,-0.82808,126.0
2024-03-01,-0.739569,117.0
2024-03-02,-0.624621,96.0
2024-03-03,-0.481245,102.0
2024-03-04,1.894703,109.0
2024-03-05,2.100696,110.0
2024-03-06,2.340402,100.0
2024-03-07,2.614652,96.0
2024-03-08,6.770871,102.0
2024-03-09,7.111062,96.0
2024-03-10,7.477204,77.0
2024-03-11,1.807995,74.0
2024-03-12,2.183302,83.0
2024-03-13,2.519933,81.0
2024-03-14,2.767489,68.0
2024-03-15,2.86128,52.0
2024-03-16,4.944814,62.0
2024-03-17,4.592136,73.0
2024-03-18,4.029867,120.0
2024-03-19,3.30934,132.0
2024-03-20,2.489017,123.0
2024-03-21,1.624853,159.0
2024-03-22,0.765615,163.0
2024-03-23,-0.050173,154.0
2024-03-24,-0.79573,161.0
2024-03-25,-1.455661,163.0
2024-03-26,-2.024124,138.0
2024-03-27,-2.502291,113.0
2024-03-28,-2.895814,98.0
2024-03-29,-3.212734,79.0
2024-03-30,-3.461957,51.0
2024-03-31,-3.652274,63.0
2024-04-01,-3.791804,31.0
2024-04-02,-3.887735,36.0
2024-04-03,-3.946243,37.0
2024-04-04,-3.972535,49.0
2024-04-05,-3.970927,78.0
2024-04-06,-6.147141,80.0
2024-04-07,-6.099701,83.0
2024-04-08,-6.033108,78.0
2024-04-09,-5.949221,56.0
2024-04-10,-5.84952,56.0
2024-04-11,-5.735169,91.0
2024-04-12,-5.607081,87.0
2024-04-13,-5.465963,121.0
2024-04-14,-5.312359,150.0
2024-04-15,-2.944506,171.0
2024-04-16,-2.767075,185.0
2024-04-17,-2.578131,211.0
2024-04-18,-2.377872,224.0
2024-04-19,1.681327,242.0
2024-04-20,1.903716,232.0
2024-04-21,2.136909,233.0
2024-04-22,2.380692,266.0
2024-04-23,-1.212998,268.0
2024-04-24,-0.948925,251.0
2024-04-25,-2.877509,211.0
2024-04-26,-0.392794,142.0
2024-04-27,-0.102036,138.0
2024-04-28,0.196038,117.0
2024-04-29,0.50032,99.0
2024-04-30,0.809466,86.0
2024-05-01,1.121872,119.0
2024-05-02,1.435639,144.0
2024-05-03,1.748554,160.0
2024-05-04,2.058055,186.0
2024-05-05,2.361223,185.0
2024-05-06,2.654763,205.0
2024-05-07,2.935009,192.0
2024-05-08,3.197952,171.0
2024-05-09,1.237122,181.0
2024-05-10,1.452407,172.0
2024-05-11,1.637176,173.0
2024-05-12,1.78725,199.0
2024-05-13,1.899065,244.0
2024-05-14,1.970053,203.0
2024-05-15,1.998981,208.0
2024-05-16,1.986166,213.0
2024-05-17,1.933488,203.0
2024-05-18,1.844195,180.0
2024-05-19,1.72255,181.0
2024-05-20,1.573428,155.0
2024-05-21,1.401939,177.0
2024-05-22,1.21313,165.0
2024-05-23,-3.226419,143.0
2024-05-24,-3.435867,142.0
2024-05-25,-3.649418,112.0
2024-05-26,-3.863485,130.0
2024-05-27,-4.074864,144.0
2024-05-28,-4.280687,164.0
2024-05-29,-2.276184,169.0
2024-05-30,-2.46332,159.0
2024-05-31,1.600559,156.0
2024-06-01,1.441253,178.0
2024-06-02,1.299247,205.0
2024-06-03,1.176955,213.0
2024-06-04,1.077025,213.0
2024-06-05,1.002426,181.0
2024-06-06,0.956512,158.0
2024-06-07,-1.259137,163.0
2024-06-08,-1.236056,173.0
2024-06-09,-1.172131,154.0
2024-06-10,-1.063243,124.0
2024-06-11,-0.906011,106.0
2024-06-12,-0.698599,124.0
2024-06-13,-0.441698,151.0
2024-06-14,-0.13951,158.0
2024-06-15,6.249513,148.0
2024-06-16,2.764941,151.0
2024-06-17,3.136163,140.0
2024-06-18,3.497469,133.0
2024-06-19,3.831465,151.0
2024-06-20,4.123601,165.0
2024-06-21,8.211787,150.0
2024-06-22,8.396168,159.0
2024-06-23,8.525769,163.0
2024-06-24,8.606261,153.0
2024-06-25,8.6461,146.0
2024-06-26,8.654771,179.0
2024-06-27,8.641409,174.0
2024-06-28,8.613962,179.0
2024-06-29,8.578874,219.0
2024-06-30,8.541103,212.0
2024-07-01,8.504319,198.0
2024-07-02,8.47116,197.0
2024-07-03,8.443475,178.0
2024-07-04,8.422529,138.0
2024-07-05,8.409171,138.0
2024-07-06,8.40395,128.0
2024-07-07,8.407211,121.0
2024-07-08,8.41915,111.0
2024-07-09,8.439859,143.0
2024-07-10,8.469352,183.0
2024-07-11,8.507577,172.0
2024-07-12,8.554422,162.0
2024-07-13,8.609714,176.0
2024-07-14,8.673205,211.0
2024-07-15,8.74456,242.0
2024-07-16,8.823335,286.0
2024-07-17,8.908948,284.0
2024-07-18,9.000642,290.0
2024-07-19,9.097441,274.0
2024-07-20,9.19809,228.0
2024-07-21,9.300989,219.0
2024-07-22,9.404105,172.0
2024-07-23,9.504879,173.0
2024-07-24,9.600125,173.0
2024-07-25,9.685953,180.0
2024-07-26,9.757749,198.0
2024-07-27,9.810289,210.0
2024-07-28,9.838045,202.0
2024-07-29,9.83574,213.0
2024-07-30,9.799029,231.0
2024-07-31,9.725119,270.0
2024-08-01,9.613043,259.0
2024-08-02,9.463517,241.0
2024-08-03,9.278489,231.0
2024-08-04,9.060637,231.0
2024-08-05,8.812964,214.0
2024-08-06,8.538557,240.0
2024-08-07,8.240476,275.0
2024-08-08,7.921721,285.0
2024-08-09,7.585238,264.0
2024-08-10,7.233935,250.0
2024-08-11,3.022895,245.0
2024-08-12,2.650548,230.0
2024-08-13,2.27191,209.0
2024-08-14,1.889737,178.0
2024-08-15,1.50671,157.0
2024-08-16,1.125424,199.0
2024-08-17,0.74837,198.0
2024-08-18,0.377926,202.0
2024-08-19,0.016359,225.0
